player_id,season,competition_id,season_end,appearances,minutes_played,goals,assists,yellow_cards,red_cards,clubs_in_season,name,position,sub_position,foot,height_in_cm,country_of_citizenship,date_of_birth,age_at_season_end,valuation_date,valuation_gap_days,target_market_value_in_eur,target_log_market_value
52119,2019,GB1,2020-07-26,29,2511.0,3.0,2.0,0.0,0.0,1,Patrick van Aanholt,Defender,Left-Back,left,176,Netherlands,1990-08-29,29.91,2020-10-13,79,8000000,15.894952224644102
52495,2019,GB1,2020-07-26,38,3255.0,0.0,1.0,4.0,0.0,1,Chris Basham,Defender,Centre-Back,right,190,England,1988-07-20,32.02,2020-07-30,4,3000000,14.914123179965662
52769,2019,GB1,2020-07-26,36,2604.0,9.0,7.0,4.0,0.0,1,Willian,Attack,Left Winger,right,175,Brazil,1988-08-09,31.96,2020-10-13,79,19000000,16.759949589762293
53360,2019,GB1,2020-07-26,36,2009.0,8.0,2.0,1.0,0.0,1,Jay Rodríguez,Attack,Centre-Forward,right,185,England,1989-07-29,30.99,2020-07-30,4,6000000,15.607270193858982
53622,2019,GB1,2020-07-26,31,2017.0,2.0,1.0,7.0,0.0,1,İlkay Gündoğan,Midfield,Central Midfield,right,180,Germany,1990-10-24,29.75,2020-10-13,79,40000000,17.50439003707821
54383,2019,GB1,2020-07-26,30,2517.0,5.0,2.0,8.0,0.0,1,John Fleck,Midfield,Central Midfield,left,169,Scotland,1991-08-24,28.92,2020-07-30,4,8000000,15.894952224644102
54781,2019,GB1,2020-07-26,24,1711.0,2.0,0.0,3.0,0.0,1,Nicolás Otamendi,Defender,Centre-Back,right,182,Argentina,1988-02-12,32.45,2020-10-22,88,11000000,16.213405921671733
55735,2019,GB1,2020-07-26,3,111.0,0.0,0.0,1.0,0.0,1,Henrikh Mkhitaryan,Midfield,Central Midfield,both,177,Armenia,1989-01-21,31.51,2020-08-25,30,20000000,16.811242881518265
56818,2019,GB1,2020-07-26,15,1004.0,0.0,0.0,6.0,0.0,1,Morgan Schneiderlin,Midfield,Defensive Midfield,right,186,France,1989-11-08,30.71,2020-10-15,81,10000000,16.118095750958314
57079,2019,GB1,2020-07-26,1,15.0,0.0,0.0,0.0,0.0,1,Jack Rodwell,Midfield,Defensive Midfield,right,188,England,1991-03-11,29.38,2020-10-13,79,1200000,13.997832948091215
57500,2019,GB1,2020-07-26,36,3230.0,2.0,6.0,1.0,0.0,1,César Azpilicueta,Defender,Centre-Back,right,178,Spain,1989-08-28,30.91,2020-10-13,79,20000000,16.811242881518265
58864,2019,GB1,2020-07-26,36,3139.0,22.0,3.0,3.0,1.0,1,Pierre-Emerick Aubameyang,Attack,Centre-Forward,right,187,Gabon,1989-06-18,31.1,2020-10-13,79,50000000,17.72753358339242
59377,2019,GB1,2020-07-26,38,3420.0,0.0,0.0,2.0,0.0,1,David de Gea,Goalkeeper,Goalkeeper,right,192,Spain,1990-11-07,29.72,2020-10-13,79,35000000,17.370858648025116
59606,2019,GB1,2020-07-26,29,2490.0,0.0,0.0,7.0,0.0,1,Craig Cathcart,Defender,Centre-Back,right,189,Northern Ireland,1989-02-06,31.47,2020-10-15,81,2500000,14.731801689838349
60744,2019,GB1,2020-07-26,8,608.0,0.0,1.0,1.0,0.0,1,Daryl Janmaat,Defender,Centre-Back,right,185,Netherlands,1989-07-22,31.01,2020-11-10,107,3000000,14.914123179965662
61560,2019,GB1,2020-07-26,20,864.0,0.0,3.0,2.0,0.0,1,Marc Albrighton,Midfield,Right Midfield,right,175,,1989-11-18,30.69,2020-10-13,79,5000000,15.424948670398354
61592,2019,GB1,2020-07-26,18,1586.0,1.0,1.0,4.0,0.0,1,James Tomkins,Defender,Centre-Back,right,192,England,1989-03-29,31.33,2020-10-13,79,4000000,15.201805169084134
61651,2019,GB1,2020-07-26,30,2244.0,4.0,5.0,2.0,0.0,1,Jordan Henderson,Midfield,Defensive Midfield,right,182,England,1990-06-17,30.11,2020-10-13,79,28000000,17.147715103853763
61653,2019,GB1,2020-07-26,27,1539.0,3.0,5.0,4.0,0.0,1,Conor Hourihane,Midfield,Central Midfield,left,181,Ireland,1991-02-02,29.48,2020-10-13,79,6000000,15.607270193858982
61841,2019,GB1,2020-07-26,24,2061.0,0.0,1.0,7.0,0.0,1,Adam Smith,Defender,Right-Back,right,174,England,1991-04-29,29.24,2020-10-15,81,5000000,15.424948670398354
61842,2019,GB1,2020-07-26,24,1289.0,1.0,1.0,0.0,0.0,1,Andros Townsend,Attack,Right Winger,left,181,England,1991-07-16,29.03,2020-07-30,4,9500000,16.066802461833923
62121,2019,GB1,2020-07-26,11,92.0,0.0,0.0,0.0,0.0,1,Odion Ighalo,Attack,Centre-Forward,right,181,Nigeria,1989-06-16,31.11,2020-10-13,79,5200000,15.46416937585933
62688,2019,GB1,2020-07-26,16,1263.0,0.0,1.0,0.0,0.0,1,Scott Dann,Defender,Centre-Back,right,194,England,1987-02-14,33.45,2020-10-13,79,2800000,14.845130332288226
63200,2019,GB1,2020-07-26,19,1361.0,6.0,0.0,4.0,0.0,1,Ashley Barnes,Attack,Centre-Forward,right,185,England,1989-10-30,30.74,2020-10-13,79,6500000,15.687312888712007
63494,2019,GB1,2020-07-26,30,2632.0,0.0,3.0,8.0,0.0,1,Étienne Capoue,Midfield,Defensive Midfield,right,189,France,1988-07-11,32.04,2020-10-15,81,4000000,15.201805169084134
64399,2019,GB1,2020-07-26,35,3150.0,0.0,0.0,1.0,0.0,1,Vicente Guaita,Goalkeeper,Goalkeeper,right,190,Spain,1987-01-10,33.54,2020-10-13,79,4000000,15.201805169084134
65278,2019,GB1,2020-07-26,11,662.0,1.0,1.0,1.0,0.0,1,Pedro,Attack,Right Winger,both,167,Spain,1987-07-28,33.0,2020-10-13,79,7500000,15.830413711839864
65477,2019,GB1,2020-07-26,27,2234.0,10.0,2.0,3.0,0.0,1,Troy Deeney,Attack,Centre-Forward,right,184,England,1988-06-29,32.07,2020-10-15,81,5000000,15.424948670398354
66100,2019,GB1,2020-07-26,30,1860.0,0.0,0.0,5.0,0.0,1,Oriol Romeu,Midfield,Defensive Midfield,right,183,Spain,1991-09-24,28.84,2020-10-13,79,8000000,15.894952224644102
66333,2019,GB1,2020-07-26,18,1026.0,1.0,1.0,1.0,0.0,1,Ahmed Elmohamady,Defender,Right-Back,right,182,Egypt,1987-09-09,32.88,2020-10-13,79,2000000,14.508658238524095
66923,2019,GB1,2020-07-26,11,362.0,0.0,0.0,2.0,0.0,1,Luke Freeman,Midfield,Attacking Midfield,left,176,England,1992-03-22,28.34,2020-10-15,81,2800000,14.845130332288226
66934,2019,GB1,2020-07-26,35,2536.0,1.0,1.0,4.0,0.0,1,Cheikhou Kouyaté,Midfield,Defensive Midfield,right,189,Senegal,1989-12-21,30.6,2020-10-13,79,8000000,15.894952224644102
67252,2019,GB1,2020-07-26,16,935.0,0.0,0.0,2.0,0.0,2,Ryan Bennett,Defender,Centre-Back,right,188,England,1990-03-06,30.39,2020-10-13,79,4000000,15.201805169084134
67416,2019,GB1,2020-07-26,14,1089.0,0.0,0.0,2.0,0.0,1,Neil Taylor,Defender,Left-Back,left,176,Wales,1989-02-07,31.46,2020-10-13,79,2800000,14.845130332288226
68390,2019,GB1,2020-07-26,27,1839.0,0.0,1.0,5.0,0.0,1,Séamus Coleman,Defender,Right-Back,right,177,Ireland,1988-10-11,31.79,2020-10-13,79,9500000,16.066802461833923
68645,2019,GB1,2020-07-26,27,1901.0,0.0,1.0,5.0,0.0,1,Martín Montoya,Defender,Right-Back,right,175,Spain,1991-04-14,29.28,2020-10-08,74,5000000,15.424948670398354
69015,2019,GB1,2020-07-26,23,988.0,5.0,1.0,2.0,0.0,1,Andriy Yarmolenko,Attack,Right Winger,left,189,Ukraine,1989-10-23,30.76,2020-10-13,79,7500000,15.830413711839864
69633,2019,GB1,2020-07-26,20,1092.0,2.0,2.0,5.0,0.0,1,Christian Eriksen,Midfield,Attacking Midfield,right,182,Denmark,1992-02-14,28.45,2020-08-25,30,60000000,17.909855136853043
71271,2019,GB1,2020-07-26,11,873.0,0.0,0.0,1.0,0.0,1,Adrián San Miguel,Goalkeeper,Goalkeeper,right,190,Spain,1987-01-03,33.56,2020-10-13,79,4000000,15.201805169084134
71292,2019,GB1,2020-07-26,26,2124.0,6.0,2.0,3.0,0.0,1,Jonjo Shelvey,Midfield,Central Midfield,right,184,England,1992-02-27,28.41,2020-10-13,79,14500000,16.489659276356317
72476,2019,GB1,2020-07-26,30,2650.0,0.0,0.0,2.0,0.0,1,Bernd Leno,Goalkeeper,Goalkeeper,right,190,Germany,1992-03-04,28.39,2020-07-30,4,32000000,17.281246492014
73484,2019,GB1,2020-07-26,18,966.0,1.0,0.0,2.0,0.0,1,Tom Cleverley,Midfield,Central Midfield,right,175,England,1989-08-12,30.95,2020-10-15,81,3800000,15.150511887854474
73491,2019,GB1,2020-07-26,5,322.0,0.0,0.0,1.0,0.0,2,Danny Drinkwater,Midfield,Central Midfield,right,178,England,1990-03-05,30.39,2020-10-13,79,4000000,15.201805169084134
73522,2019,GB1,2020-07-26,1,5.0,0.0,0.0,0.0,0.0,1,Matty James,Midfield,Central Midfield,right,181,England,1991-07-22,29.01,2020-10-13,79,1200000,13.997832948091215
73547,2019,GB1,2020-07-26,38,3100.0,1.0,1.0,8.0,0.0,1,Oliver Norwood,Midfield,Central Midfield,right,175,Northern Ireland,1991-04-12,29.29,2020-07-30,4,9000000,16.012735246411598
74223,2019,GB1,2020-07-26,8,210.0,0.0,0.0,0.0,0.0,1,Jack Wilshere,Midfield,Central Midfield,left,172,England,1992-01-01,28.57,2020-11-10,107,4000000,15.201805169084134
74300,2019,GB1,2020-07-26,31,2514.0,3.0,1.0,12.0,0.0,1,Luka Milivojevic,Midfield,Defensive Midfield,right,186,Serbia,1991-04-07,29.3,2020-10-13,79,16000000,16.588099342704055
74683,2019,GB1,2020-07-26,21,1583.0,0.0,2.0,2.0,0.0,1,Nemanja Matić,Midfield,Defensive Midfield,left,194,Serbia,1988-08-01,31.98,2020-10-13,79,16000000,16.588099342704055
74810,2019,GB1,2020-07-26,32,2880.0,1.0,1.0,7.0,0.0,1,Ben Mee,Defender,Centre-Back,left,180,England,1989-09-21,30.84,2020-10-13,79,8000000,15.894952224644102
74960,2019,GB1,2020-07-26,38,3420.0,0.0,0.0,0.0,0.0,1,Martin Dúbravka,Goalkeeper,Goalkeeper,right,191,Slovakia,1989-01-15,31.53,2020-07-30,4,7500000,15.830413711839864
76467,2019,GB1,2020-07-26,28,2241.0,0.0,1.0,5.0,0.0,1,Kiko Femenía,Defender,Right-Back,right,174,Spain,1991-02-02,29.48,2020-10-15,81,4000000,15.201805169084134
77100,2019,GB1,2020-07-26,35,2248.0,4.0,4.0,3.0,0.0,1,Lucas Moura,Attack,Right Winger,right,172,Brazil,1992-08-13,27.95,2020-10-13,79,25000000,17.034386422832473
77760,2019,GB1,2020-07-26,2,24.0,0.0,0.0,1.0,0.0,1,Victor Wanyama,Midfield,Defensive Midfield,right,184,Kenya,1991-06-25,29.09,2020-08-26,31,6500000,15.687312888712007
77812,2019,GB1,2020-07-26,17,1431.0,0.0,1.0,3.0,0.0,1,Christoph Zimmermann,Defender,Centre-Back,right,194,Germany,1993-01-12,27.53,2020-10-15,81,2500000,14.731801689838349
78959,2019,GB1,2020-07-26,19,1550.0,0.0,1.0,0.0,0.0,1,Martin Kelly,Defender,Right-Back,right,191,England,1990-04-27,30.25,2020-10-13,79,2800000,14.845130332288226
79027,2019,GB1,2020-07-26,35,2828.0,1.0,2.0,4.0,0.0,1,Davy Pröpper,Midfield,Central Midfield,right,185,Netherlands,1991-09-02,28.9,2020-10-13,79,10000000,16.118095750958314
81512,2019,GB1,2020-07-26,27,2252.0,0.0,2.0,3.0,1.0,1,Christian Kabasele,Defender,Centre-Back,right,187,Belgium,1991-02-24,29.42,2020-10-15,81,5500000,15.520258832020865
81789,2019,GB1,2020-07-26,8,558.0,0.0,0.0,1.0,0.0,1,Maya Yoshida,Defender,Centre-Back,right,189,Japan,1988-08-24,31.92,2020-08-25,30,3800000,15.150511887854474
81796,2019,GB1,2020-07-26,3,136.0,0.0,0.0,0.0,0.0,1,Sung-yueng Ki,Midfield,Defensive Midfield,right,188,"Korea, South",1989-01-24,31.5,2020-07-27,1,2400000,14.690979711984754
82105,2019,GB1,2020-07-26,9,704.0,1.0,0.0,0.0,0.0,1,Joel Matip,Defender,Centre-Back,right,195,Cameroon,1991-08-08,28.97,2020-10-13,79,32000000,17.281246492014
82243,2019,GB1,2020-07-26,9,685.0,0.0,0.0,1.0,0.0,1,Moritz Leitner,Midfield,Central Midfield,right,178,Germany,1992-12-08,27.63,2020-10-15,81,1800000,14.403297778421795
82442,2019,GB1,2020-07-26,18,999.0,8.0,0.0,1.0,0.0,1,Olivier Giroud,Attack,Centre-Forward,left,192,France,1986-09-30,33.82,2020-10-13,79,5000000,15.424948670398354
82863,2019,GB1,2020-07-26,12,699.0,0.0,0.0,1.0,0.0,1,Lukas Rupp,Midfield,Central Midfield,right,178,Germany,1991-01-08,29.55,2020-10-15,81,2000000,14.508658238524095
82873,2019,GB1,2020-07-26,29,1803.0,2.0,4.0,4.0,0.0,1,Pascal Groß,Midfield,Central Midfield,right,181,Germany,1991-06-15,29.11,2020-10-13,79,7000000,15.76142084987672
85324,2019,GB1,2020-07-26,2,16.0,0.0,0.0,0.0,0.0,1,Borja Bastón,Attack,Centre-Forward,right,186,Spain,1992-08-25,27.92,2020-10-08,74,3000000,14.914123179965662
85475,2019,GB1,2020-07-26,32,2618.0,2.0,3.0,8.0,0.0,1,Federico Fernández,Defender,Centre-Back,right,190,Argentina,1989-02-21,31.43,2020-10-13,79,4500000,15.319588176962746
85706,2019,GB1,2020-07-26,38,3346.0,2.0,4.0,7.0,0.0,1,Enda Stevens,Defender,Left-Back,left,183,Ireland,1990-07-09,30.05,2020-10-13,79,5500000,15.520258832020865
86202,2019,GB1,2020-07-26,20,1710.0,2.0,0.0,3.0,0.0,1,Antonio Rüdiger,Defender,Centre-Back,right,190,Germany,1993-03-03,27.4,2020-10-13,79,30000000,17.216707972959764
86792,2019,GB1,2020-07-26,7,182.0,1.0,0.0,0.0,0.0,1,Xherdan Shaqiri,Midfield,Attacking Midfield,left,169,Switzerland,1991-10-10,28.79,2020-10-13,79,16000000,16.588099342704055
87672,2019,GB1,2020-07-26,15,712.0,3.0,0.0,1.0,0.0,1,Junior Stanislas,Attack,Left Winger,right,183,England,1989-11-26,30.66,2020-10-15,81,1500000,14.220976332738882
88590,2019,GB1,2020-07-26,15,1205.0,0.0,1.0,2.0,0.0,1,Shkodran Mustafi,Defender,Centre-Back,right,184,Germany,1992-04-17,28.27,2020-07-30,4,15000000,16.52356082573315
88755,2019,GB1,2020-07-26,35,2800.0,13.0,20.0,3.0,0.0,1,Kevin De Bruyne,Midfield,Attacking Midfield,right,181,Belgium,1991-06-28,29.08,2020-10-13,79,120000000,18.603002309079653
89231,2019,GB1,2020-07-26,12,622.0,1.0,1.0,0.0,0.0,1,Jóhann Berg Gudmundsson,Attack,Right Winger,left,186,Iceland,1990-10-27,29.75,2020-10-13,79,6500000,15.687312888712007
90466,2019,GB1,2020-07-26,35,2564.0,2.0,3.0,3.0,0.0,1,Gylfi Sigurdsson,Midfield,Attacking Midfield,right,186,Iceland,1989-09-08,30.88,2020-07-30,4,18000000,16.705882371415992
90836,2019,GB1,2020-07-26,29,2430.0,1.0,0.0,6.0,1.0,1,Steve Cook,Defender,Centre-Back,right,185,England,1991-04-19,29.27,2020-10-15,81,7000000,15.76142084987672
91059,2019,GB1,2020-07-26,26,2020.0,6.0,4.0,0.0,0.0,1,Joshua King,Attack,Centre-Forward,right,180,Norway,1992-01-15,28.53,2020-10-15,81,13000000,16.380459992348886
91317,2019,GB1,2020-07-26,35,3150.0,2.0,6.0,9.0,0.0,1,Ashley Westwood,Midfield,Defensive Midfield,right,174,England,1990-04-01,30.32,2020-10-13,79,5500000,15.520258832020865
91845,2019,GB1,2020-07-26,30,2488.0,11.0,11.0,0.0,2.0,1,Heung-min Son,Attack,Left Winger,both,183,"Korea, South",1992-07-08,28.05,2020-10-13,79,75000000,18.132998684833918
92469,2019,GB1,2020-07-26,18,1314.0,2.0,1.0,4.0,0.0,1,Matt Ritchie,Midfield,Right Midfield,left,173,Scotland,1989-09-10,30.87,2020-10-13,79,9500000,16.066802461833923
92571,2019,GB1,2020-07-26,31,2730.0,3.0,0.0,7.0,0.0,1,Aaron Cresswell,Defender,Left-Back,left,170,England,1989-12-15,30.61,2020-10-13,79,6500000,15.687312888712007
92572,2019,GB1,2020-07-26,29,2383.0,0.0,0.0,4.0,0.0,1,Joel Ward,Defender,Right-Back,right,186,England,1989-10-29,30.74,2020-10-13,79,3200000,14.978661680269907
93176,2019,GB1,2020-07-26,3,121.0,0.0,0.0,1.0,0.0,1,Marcos Rojo,Defender,Centre-Back,left,186,Argentina,1990-03-20,30.35,2020-10-13,79,6000000,15.607270193858982
93720,2019,GB1,2020-07-26,30,1879.0,10.0,6.0,8.0,0.0,1,Alexandre Lacazette,Attack,Centre-Forward,right,175,France,1991-05-28,29.16,2020-10-13,79,42000000,17.553180200057167
93831,2019,GB1,2020-07-26,16,1135.0,0.0,0.0,2.0,0.0,1,Tom Trybull,Midfield,Defensive Midfield,right,183,Germany,1993-03-09,27.38,2020-10-15,81,2800000,14.845130332288226
93905,2019,GB1,2020-07-26,9,245.0,0.0,0.0,2.0,0.0,1,Muhamed Besic,Midfield,Defensive Midfield,right,180,Bosnia-Herzegovina,1992-09-10,27.87,2020-10-13,79,2000000,14.508658238524095
94005,2019,GB1,2020-07-26,26,1699.0,0.0,2.0,4.0,0.0,1,Sead Kolasinac,Defender,Centre-Back,left,183,Bosnia-Herzegovina,1993-06-20,27.1,2020-10-13,79,10000000,16.118095750958314
95424,2019,GB1,2020-07-26,29,2396.0,1.0,4.0,5.0,0.0,1,Kyle Walker,Defender,Right-Back,right,183,England,1990-05-28,30.16,2020-10-13,79,40000000,17.50439003707821
95435,2019,GB1,2020-07-26,6,90.0,1.0,1.0,0.0,0.0,1,Connor Wickham,Attack,Centre-Forward,right,189,England,1993-03-31,27.32,2020-10-13,79,1200000,13.997832948091215
95976,2019,GB1,2020-07-26,28,2520.0,0.0,0.0,0.0,0.0,1,Alex McCarthy,Goalkeeper,Goalkeeper,right,193,England,1989-12-03,30.64,2020-07-30,4,6500000,15.687312888712007
98240,2019,GB1,2020-07-26,14,1188.0,2.0,0.0,2.0,0.0,1,Ciaran Clark,Defender,Centre-Back,left,185,Ireland,1989-09-26,30.83,2020-10-13,79,4800000,15.38412668421143
99331,2019,GB1,2020-07-26,19,1497.0,1.0,0.0,3.0,0.0,1,Jannik Vestergaard,Defender,Centre-Back,both,199,Denmark,1992-08-03,27.98,2020-10-13,79,12000000,16.300417291085605
101500,2019,GB1,2020-07-26,19,812.0,2.0,1.0,0.0,0.0,1,Matej Vydra,Attack,Centre-Forward,right,180,Czech Republic,1992-05-01,28.24,2020-10-13,79,4000000,15.201805169084134
102017,2019,GB1,2020-07-26,31,2383.0,4.0,2.0,10.0,0.0,1,Jorginho,Midfield,Defensive Midfield,right,180,Italy,1991-12-20,28.6,2020-10-13,79,50000000,17.72753358339242
102258,2019,GB1,2020-07-26,17,1530.0,0.0,1.0,2.0,0.0,1,Matthew Lowton,Defender,Right-Back,right,180,England,1989-06-09,31.13,2020-10-13,79,4000000,15.201805169084134
104124,2019,GB1,2020-07-26,24,1771.0,10.0,3.0,3.0,0.0,1,Michail Antonio,Attack,Centre-Forward,right,180,Jamaica,1990-03-28,30.33,2020-10-13,79,12000000,16.300417291085605
105470,2019,GB1,2020-07-26,29,2545.0,0.0,1.0,0.0,1.0,1,Alisson,Goalkeeper,Goalkeeper,right,193,Brazil,1992-10-02,27.81,2020-10-13,79,80000000,18.197537205138154
108354,2019,GB1,2020-07-26,37,3162.0,9.0,2.0,6.0,0.0,1,Jordan Ayew,Attack,Centre-Forward,right,182,Ghana,1991-09-11,28.87,2020-07-30,4,10000000,16.118095750958314
108725,2019,GB1,2020-07-26,32,2446.0,14.0,1.0,1.0,0.0,1,Chris Wood,Attack,Centre-Forward,right,191,New Zealand,1991-12-07,28.64,2020-10-13,79,12000000,16.300417291085605
109751,2019,GB1,2020-07-26,26,1383.0,1.0,2.0,0.0,0.0,1,Onel Hernández,Attack,Left Winger,right,172,Cuba,1993-02-01,27.48,2020-10-15,81,2500000,14.731801689838349
110867,2019,GB1,2020-07-26,1,8.0,0.0,0.0,0.0,0.0,1,Jed Steer,Goalkeeper,Goalkeeper,left,183,England,1992-09-23,27.84,2020-10-13,79,1200000,13.997832948091215
111051,2019,GB1,2020-07-26,7,291.0,0.0,0.0,0.0,0.0,1,Nampalys Mendy,Midfield,Defensive Midfield,right,168,Senegal,1992-06-23,28.09,2020-10-13,79,8000000,15.894952224644102
111114,2019,GB1,2020-07-26,8,562.0,0.0,0.0,0.0,0.0,1,Kevin Long,Defender,Centre-Back,right,188,Ireland,1990-08-18,29.94,2020-10-13,79,1600000,14.285514812209815
111455,2019,GB1,2020-07-26,31,2591.0,1.0,2.0,10.0,0.0,1,Granit Xhaka,Midfield,Defensive Midfield,left,183,Switzerland,1992-09-27,27.83,2020-10-13,79,28000000,17.147715103853763
111630,2019,GB1,2020-07-26,25,1211.0,2.0,2.0,3.0,0.0,1,Erik Lamela,Attack,Right Winger,left,184,Argentina,1992-03-04,28.39,2020-10-13,79,16000000,16.588099342704055
111873,2019,GB1,2020-07-26,9,770.0,0.0,0.0,2.0,0.0,1,Emiliano Martínez,Goalkeeper,Goalkeeper,right,195,Argentina,1992-09-02,27.9,2020-07-30,4,8000000,15.894952224644102
112302,2019,GB1,2020-07-26,28,1653.0,3.0,0.0,4.0,0.0,1,Roberto Pereyra,Midfield,Central Midfield,both,182,Argentina,1991-01-07,29.55,2020-10-13,79,7500000,15.830413711839864
112515,2019,GB1,2020-07-26,18,1432.0,4.0,3.0,4.0,0.0,1,Marcos Alonso,Defender,Centre-Back,left,188,Spain,1990-12-28,29.58,2020-07-30,4,18000000,16.705882371415992
112988,2019,GB1,2020-07-26,21,1559.0,1.0,1.0,1.0,0.0,2,Cédric Soares,Defender,Right-Back,right,171,Portugal,1991-08-31,28.9,2020-10-13,79,7000000,15.76142084987672
117996,2019,GB1,2020-07-26,2,135.0,0.0,0.0,0.0,0.0,1,Phil Jones,Defender,Centre-Back,right,185,England,1992-02-21,28.43,2020-10-13,79,6000000,15.607270193858982
118534,2019,GB1,2020-07-26,31,2556.0,2.0,0.0,3.0,0.0,1,Michael Keane,Defender,Centre-Back,right,188,England,1993-01-11,27.54,2020-10-13,79,28000000,17.147715103853763
119164,2019,GB1,2020-07-26,8,361.0,0.0,0.0,1.0,0.0,1,Ezequiel Schelotto,Defender,Right-Back,right,187,Italy,1989-05-23,31.18,2020-11-10,107,1000000,13.815511557963774
120565,2019,GB1,2020-07-26,23,746.0,2.0,0.0,1.0,0.0,1,Andre Gray,Attack,Centre-Forward,right,178,Jamaica,1991-06-26,29.08,2020-07-30,4,7000000,15.76142084987672
121324,2019,GB1,2020-07-26,36,3189.0,2.0,0.0,5.0,0.0,1,John Egan,Defender,Centre-Back,right,185,Ireland,1992-10-20,27.76,2020-07-30,4,13000000,16.380459992348886
121385,2019,GB1,2020-07-26,15,1262.0,0.0,0.0,4.0,0.0,1,Grant Hanley,Defender,Centre-Back,right,188,Scotland,1991-11-20,28.68,2020-10-15,81,1700000,14.346139397261565
121477,2019,GB1,2020-07-26,29,2359.0,2.0,0.0,6.0,0.0,1,Craig Dawson,Defender,Centre-Back,right,188,England,1990-05-06,30.22,2020-10-13,79,4000000,15.201805169084134
122153,2019,GB1,2020-07-26,16,1205.0,1.0,4.0,1.0,0.0,1,Paul Pogba,Midfield,Central Midfield,both,191,France,1993-03-15,27.36,2020-10-13,79,80000000,18.197537205138154
123536,2019,GB1,2020-07-26,2,180.0,0.0,0.0,0.0,0.0,1,Simon Moore,Goalkeeper,Goalkeeper,right,191,England,1990-05-19,30.19,2020-10-13,79,400000,12.899222326086994
123682,2019,GB1,2020-07-26,35,2898.0,8.0,3.0,9.0,0.0,1,Callum Wilson,Attack,Centre-Forward,right,180,England,1992-02-27,28.41,2020-07-30,4,20000000,16.811242881518265
126600,2019,GB1,2020-07-26,37,2966.0,1.0,1.0,5.0,0.0,1,Kenny McLean,Midfield,Central Midfield,left,183,Scotland,1992-01-08,28.55,2020-10-15,81,3200000,14.978661680269907
126664,2019,GB1,2020-07-26,35,3036.0,0.0,7.0,6.0,0.0,1,Lucas Digne,Defender,Left-Back,left,178,France,1993-07-20,27.02,2020-10-13,79,30000000,17.216707972959764
127032,2019,GB1,2020-07-26,33,2706.0,1.0,5.0,4.0,0.0,1,Serge Aurier,Defender,Right-Back,right,176,Cote d'Ivoire,1992-12-24,27.59,2020-10-13,79,16000000,16.588099342704055
127108,2019,GB1,2020-07-26,6,441.0,2.0,0.0,0.0,0.0,1,Florian Lejeune,Defender,Centre-Back,right,190,France,1991-05-20,29.19,2020-10-08,74,4500000,15.319588176962746
127187,2019,GB1,2020-07-26,37,3167.0,4.0,2.0,9.0,0.0,1,Abdoulaye Doucouré,Midfield,Attacking Midfield,right,183,Mali,1993-01-01,27.56,2020-10-13,79,25000000,17.034386422832473
128229,2019,GB1,2020-07-26,17,449.0,1.0,2.0,1.0,0.0,1,Robbie Brady,Midfield,Left Midfield,left,176,Ireland,1992-01-14,28.53,2020-10-13,79,4800000,15.38412668421143
128900,2019,GB1,2020-07-26,22,926.0,0.0,1.0,1.0,0.0,1,Nathaniel Chalobah,Midfield,Defensive Midfield,right,185,England,1994-12-12,25.62,2020-10-15,81,4800000,15.38412668421143
128901,2019,GB1,2020-07-26,38,3420.0,0.0,0.0,5.0,0.0,1,Conor Coady,Defender,Centre-Back,right,185,England,1993-02-25,27.41,2020-07-30,4,18000000,16.705882371415992
128907,2019,GB1,2020-07-26,1,12.0,0.0,0.0,0.0,0.0,1,Ravel Morrison,Midfield,Attacking Midfield,right,175,Jamaica,1993-02-02,27.48,2020-10-14,80,600000,13.304686600863562
128909,2019,GB1,2020-07-26,6,505.0,0.0,0.0,0.0,0.0,1,Jack Robinson,Defender,Centre-Back,left,180,England,1993-09-01,26.9,2020-10-13,79,2000000,14.508658238524095
128969,2019,GB1,2020-07-26,38,3420.0,0.0,0.0,0.0,0.0,1,Mathew Ryan,Goalkeeper,Goalkeeper,right,184,Australia,1992-04-08,28.3,2020-10-13,79,8000000,15.894952224644102
129078,2019,GB1,2020-07-26,32,2769.0,4.0,4.0,2.0,0.0,1,Nathan Redmond,Attack,Right Winger,right,173,England,1994-03-06,26.39,2020-07-30,4,18000000,16.705882371415992
129476,2019,GB1,2020-07-26,28,2106.0,4.0,5.0,3.0,0.0,1,Gerard Deulofeu,Attack,Centre-Forward,right,177,Spain,1994-03-13,26.37,2020-10-13,79,15000000,16.52356082573315
129588,2019,GB1,2020-07-26,27,1133.0,1.0,2.0,2.0,0.0,1,Dennis Praet,Midfield,Central Midfield,right,181,Belgium,1994-05-14,26.2,2020-10-13,79,22000000,16.906553056777135
130164,2019,GB1,2020-07-26,38,3420.0,0.0,0.0,2.0,0.0,1,Jordan Pickford,Goalkeeper,Goalkeeper,left,185,England,1994-03-07,26.39,2020-10-13,79,26000000,17.073607134447293
130765,2019,GB1,2020-07-26,30,1717.0,5.0,3.0,4.0,0.0,1,Stuart Armstrong,Midfield,Central Midfield,right,183,Scotland,1992-03-30,28.32,2020-10-13,79,6500000,15.687312888712007
131789,2019,GB1,2020-07-26,38,3004.0,9.0,8.0,0.0,0.0,1,Roberto Firmino,Attack,Centre-Forward,right,181,Brazil,1991-10-02,28.82,2020-10-13,79,72000000,18.09217669086922
